Timestamp,Country,Num_Flights,Num_Covid_Cases
2020-01-31,Latvia,54,0.0
2020-01-31,Lebanon,14,0.0
2020-01-31,Luxembourg,35,0.0
2020-01-31,Malaysia,84,0.0
2020-01-31,Malta,13,0.0
2020-01-31,Mexico,5,0.0
2020-01-31,Morocco,11,0.0
2020-01-31,Netherlands,212,0.0
2020-01-31,New Zealand,77,0.0
2020-01-31,Panama,5,0.0
2020-01-31,Peru,7,0.0
2020-01-31,Philippines,33,0.0
2020-01-31,Poland,76,0.0
2020-01-31,Portugal,78,0.0
2020-01-31,Qatar,82,0.0
2020-01-31,Romania,6,0.0
2020-01-31,Russian Federation,200,2.0
2020-01-31,Saudi Arabia,5,0.0
2020-01-31,Singapore,151,3.0
2020-01-31,South Africa,8,0.0
2020-01-31,Spain,85,0.0
2020-01-31,Sri Lanka,14,0.0
2020-01-31,Sweden,125,0.0
2020-01-31,Switzerland,150,0.0
2020-01-31,Thailand,50,5.0
2020-01-31,Turkey,42,0.0
2020-01-31,Ukraine,18,0.0
2020-01-31,United Arab Emirates,168,0.0
2020-01-31,United Kingdom,381,2.0
2020-01-31,United States,3195,2.0
2020-02-01,Algeria,27,0.0
2020-02-01,Antigua and Barbuda,11,0.0
2020-02-01,Argentina,24,0.0
2020-02-01,Australia,185,3.0
2020-02-01,Austria,83,0.0
2020-02-01,Bahrain,5,0.0
2020-02-01,Belarus,53,0.0
2020-02-01,Belgium,33,0.0
2020-02-01,Bolivia,3,0.0
2020-02-01,Brazil,95,0.0
2020-02-01,Brunei Darussalam,3,
2020-02-01,Canada,234,0.0
2020-02-01,Chile,8,0.0
2020-02-01,China (People's Republic of),21,2089.0
2020-02-01,Chinese Taipei,64,0.0
2020-02-01,Colombia,11,0.0
2020-02-01,Croatia,20,0.0
2020-02-01,Cuba,1,0.0
2020-02-01,Czech Republic,16,0.0
2020-02-01,Ecuador,1,0.0
2020-02-01,Egypt,4,0.0
